Account ID,Client id,Branch Name,Product Id,Loan Amount,Funded Amount,Funded Amount Inv,Disbursement Date,Loan Status,Repayment Type,Center Id,BranchID
ACC000198,913,BEHROR,JLG35K,12655,43204,18635,2015-12-24 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000199,971,Mathura,JLG30K,19741,11883,6569,2015-08-13 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC000200,685,BULANDSHAHR,JLG30K,30100,26675,34150,2023-05-26 00:00:00,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000201,8,PANIPAT,JLG30K,47335,33723,4468,2015-03-15 00:00:00,Fully Paid,Quarterly EMI,60004,PANIPAT-60004
ACC000202,871,TEZPUR,JLG45K,4941,29332,40098,2022-07-02 00:00:00,Fully Paid,Quarterly EMI,680026,TEZPUR-680026
ACC000203,681,Mathura,JLG35K,28948,47049,3549,2018-05-26 00:00:00,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000204,294,DIBRUGARH,JLG30K,5907,41073,38504,2021-04-26 00:00:00,Default,Quarterly EMI,1050013,DIBRUGARH-1050013
ACC000205,156,MAWANA,JLG30K,49635,7292,24770,2017-01-26 00:00:00,Paid Off,Monthly EMI,800018,MAWANA-800018
ACC000206,638,BEHROR,JLG50K,17990,34177,27756,2020-12-30 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000207,657,SANGRUR,JLG30K,23135,12794,29472,2021-04-22 00:00:00,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000208,650,Mathura,JLG30K,15018,29197,30787,2020-08-07 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000209,630,BILASPUR,JLG30K,8460,8544,18672,2016-09-16 00:00:00,Fully Paid,Monthly EMI,240005,BILASPUR-240005
ACC000210,899,KARNAL,JLG30K,18037,20362,42869,2023-10-23 00:00:00,Active,Quarterly EMI,50678,KARNAL-50678
ACC000211,782,HAPUR,JLG35K,35218,34498,25620,2017-06-18 00:00:00,Fully Paid,Quarterly EMI,210563,HAPUR-210563
ACC000212,467,DURGAPUR,JLG35K,44634,26521,7177,2021-04-15 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000213,175,CHHATA,JLG35,49631,44881,41059,2023-11-02 00:00:00,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC000214,589,MAWANA,JLG30K,15414,29044,28167,2018-03-10 00:00:00,Fully Paid,Monthly EMI,800018,MAWANA-800018
ACC000215,396,DURGAPUR,JLG46K,14641,36227,30902,2017-11-16 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000216,562,SANGRUR,JLG44K,28747,13805,33781,2021-07-28 00:00:00,Default,Monthly EMI,110159,SANGRUR-110159
ACC000217,11,BULANDSHAHR,JLG30K,25434,34295,5116,2019-12-21 00:00:00,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC000218,666,RAIPUR,JLG29K,38984,39678,16546,2017-03-11 00:00:00,Paid Off,Monthly EMI,230415,RAIPUR-230415
ACC000219,670,BULANDSHAHR,JLG30K,11458,43073,34544,2015-05-19 00:00:00,Fully Paid,Monthly EMI,10068,BULANDSHAHR-10068
ACC000220,59,SIRSA,JLG30K,26369,39631,32130,2020-01-30 00:00:00,Active,Quarterly EMI,730084,SIRSA-730084
ACC000221,213,BEHROR,JLG45K,48198,35114,20349,2019-03-31 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000222,875,MUKTSAR,JLG35K,17079,6678,8823,2019-09-14 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000223,968,JALANDHAR,JLG30K,14524,33870,27071,2019-09-22 00:00:00,Fully Paid,Monthly EMI,160051,JALANDHAR-160051
ACC000224,249,BILASPUR,JLG50K,25947,9077,7976,2020-11-06 00:00:00,Active,Monthly EMI,240005,BILASPUR-240005
ACC000225,900,Mathura,JLG30K,36523,46895,12836,2020-08-17 00:00:00,Paid Off,Monthly EMI,910182,Mathura-910182
ACC000226,377,MUKTSAR,JLG30K,24158,35335,19167,2022-06-04 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000227,983,BEHROR,JLG30K,46663,46290,32063,2022-05-10 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC000228,519,Mathura,JLG30K,32986,3055,40987,2017-12-25 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC000229,494,PATIALA,JLG35K,22306,45199,30597,2021-08-26 00:00:00,Fully Paid,Quarterly EMI,100186,PATIALA-100186
ACC000230,171,Mangaldoi,JLG30K,35733,10919,10706,2020-08-27 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000231,782,Mathura,JLG30K,5557,47263,38294,2021-11-07 00:00:00,Paid Off,Monthly EMI,910182,Mathura-910182
ACC000232,559,MUKTSAR,JLG30K,35644,35694,36955,2017-06-27 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000233,672,MAWANA,JLG35K,7403,15384,28626,2023-12-09 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000234,339,MAWANA,JLG46K,17239,33414,40658,2016-07-13 00:00:00,Fully Paid,Monthly EMI,800018,MAWANA-800018
ACC000235,200,DHURI,JLG35K,46145,36755,15571,2015-02-01 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000236,971,JALANDHAR,JLG30K,27434,26000,16676,2015-10-10 00:00:00,Active,Quarterly EMI,160051,JALANDHAR-160051
ACC000237,668,Mathura,JLG30K,35141,35911,24277,2015-06-15 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000238,368,MAHASAMUND,JLG35K,4251,12707,15530,2023-04-24 00:00:00,Active,Quarterly EMI,250029,MAHASAMUND-250029
ACC000239,532,HABRA,JLG30K,47589,41954,32092,2021-04-25 00:00:00,Fully Paid,Quarterly EMI,650051,HABRA-650051
ACC000240,318,DHURI,JLG35K,22806,48500,25598,2015-02-17 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC000241,458,SANGRUR,JLG30K,14385,30546,36219,2022-10-10 00:00:00,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000242,830,Mathura,JLG29K,40891,23097,21731,2021-08-12 00:00:00,Active,Quarterly EMI,910182,Mathura-910182
ACC000243,833,GUWAHATI,JLG35K,20741,15006,32896,2022-05-09 00:00:00,Paid Off,Quarterly EMI,560090,GUWAHATI-560090
ACC000244,917,FATEHGARH SAHIB,JLG30K,30378,20805,38326,2021-08-03 00:00:00,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000245,318,DURGAPUR,JLG30K,20187,22464,9405,2021-08-21 00:00:00,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC000246,459,CHHATA,JLG30K,8570,11993,21800,2020-12-13 00:00:00,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC000247,132,CHHATA,JLG30K,48221,33555,17527,2020-11-16 00:00:00,Default,Monthly EMI,910020,CHHATA-910020
ACC000248,368,DHURI,JLG35K,11344,11177,27334,2015-03-22 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000249,832,SHAHDOL,JLG30K,48572,14847,12902,2021-11-05 00:00:00,Active,Monthly EMI,1550006,SHAHDOL-1550006
ACC000250,946,ASANSOL,JLG30K,43754,36464,8556,2022-03-14 00:00:00,Active,Quarterly EMI,690076,ASANSOL-690076
ACC000251,650,DURGAPUR,JLG30K,41593,26459,18641,2022-01-15 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000252,557,PATIALA,JLG35K,7173,27549,16251,2015-09-18 00:00:00,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC000253,195,BEHROR,JLG46K,22558,12737,2321,2022-04-24 00:00:00,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC000254,527,JALANDHAR,JLG30K,38610,32556,19811,2017-09-03 00:00:00,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC000255,983,DHURI,JLG35K,12588,37871,38706,2020-10-04 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000256,170,CHHAPRA,JLG30K,28710,13891,35648,2017-11-28 00:00:00,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC000257,254,DHURI,JLG30K,19382,48728,12517,2022-11-16 00:00:00,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC000258,830,MADHUBANI,JLG30K,28242,4345,4457,2020-08-18 00:00:00,Default,Monthly EMI,1140044,MADHUBANI-1140044
ACC000259,700,DURGAPUR,JLG30K,17998,4079,42066,2018-03-06 00:00:00,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC000260,524,MUKTSAR,JLG30K,27424,40451,14595,2017-04-06 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000261,385,Mangaldoi,JLG30K,23467,22609,12977,2022-09-24 00:00:00,Default,Quarterly EMI,570241,Mangaldoi-570241
ACC000262,881,MAWANA,JLG29K,21091,48965,26999,2021-07-20 00:00:00,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC000263,801,Mangaldoi,JLG30K,26098,45334,7120,2017-02-22 00:00:00,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000264,395,DURGAPUR,JLG30K,17450,15573,3281,2023-05-30 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000265,818,SANGRUR,JLG30K,24839,37877,38189,2022-09-02 00:00:00,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC000266,461,CHHATA,JLG30K,19526,28425,24949,2020-01-01 00:00:00,Default,Monthly EMI,910020,CHHATA-910020
ACC000267,164,TEZPUR,JLG30K,27716,47339,37972,2017-07-16 00:00:00,Fully Paid,Quarterly EMI,680026,TEZPUR-680026
ACC000268,934,GUWAHATI,JLG46K,21693,45508,21323,2020-10-07 00:00:00,Default,Monthly EMI,560090,GUWAHATI-560090
ACC000269,215,DHURI,JLG30K,49995,24182,17543,2019-12-11 00:00:00,Active,Quarterly EMI,1030063,DHURI-1030063
ACC000270,208,CHHATA,JLG30K,29951,47983,25921,2016-01-31 00:00:00,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC000271,41,JORHAT,JLG30K,49249,6601,9672,2018-11-12 00:00:00,Fully Paid,Monthly EMI,850152,JORHAT-850152
ACC000272,665,Mathura,JLG30K,41202,37226,33900,2020-01-09 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000273,138,BEHROR,JLG35K,21285,20648,44780,2015-04-12 00:00:00,Default,Quarterly EMI,30179,BEHROR-30179
ACC000274,707,CHHATA,JLG30K,12327,3559,24902,2015-09-12 00:00:00,Paid Off,Quarterly EMI,910020,CHHATA-910020
ACC000275,290,MUKTSAR,JLG44K,11990,6241,7577,2022-09-10 00:00:00,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC000276,867,ASANSOL,JLG30K,11859,37049,6965,2019-05-14 00:00:00,Fully Paid,Monthly EMI,690076,ASANSOL-690076
ACC000277,384,JALANDHAR,JLG30K,20138,14607,39364,2020-08-23 00:00:00,Active,Monthly EMI,160051,JALANDHAR-160051
ACC000278,472,Mathura,JLG30K,32701,49360,34857,2023-02-14 00:00:00,Active,Monthly EMI,910182,Mathura-910182
ACC000279,384,DHURI,JLG30K,43562,15660,29138,2015-01-24 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000280,144,Mangaldoi,JLG30K,32669,5383,23969,2018-11-29 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000281,659,MUKTSAR,JLG35K,41390,13033,41404,2022-07-29 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000282,220,BEHROR,JLG30K,4458,44525,34969,2023-11-30 00:00:00,Default,Monthly EMI,30179,BEHROR-30179
ACC000283,451,TEZPUR,JLG35K,6308,41628,4075,2015-01-16 00:00:00,Default,Quarterly EMI,680026,TEZPUR-680026
ACC000284,519,MUKTSAR,JLG35K,36889,20495,22731,2020-09-17 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC000285,863,NEEM KA THANA,JLG50K,43581,9314,22518,2021-11-28 00:00:00,Paid Off,Monthly EMI,80001,NEEM KA THANA-80001
ACC000286,417,MUKTSAR,JLG35K,46142,31675,35988,2019-02-11 00:00:00,Default,Monthly EMI,1110166,MUKTSAR-1110166
ACC000287,305,BEHROR,JLG35,28000,16099,44126,2019-02-15 00:00:00,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC000288,467,CHHATA,JLG35K,23407,13551,20012,2015-12-31 00:00:00,Default,Monthly EMI,910020,CHHATA-910020
ACC000289,176,SEHORE,JLG30K,11336,41383,23507,2016-03-23 00:00:00,Paid Off,Quarterly EMI,1440051,SEHORE-1440051
ACC000290,655,DHURI,JLG30K,21934,29994,15290,2020-05-23 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000291,750,DHURI,JLG30K,19908,33340,22264,2016-01-16 00:00:00,Default,Monthly EMI,1030063,DHURI-1030063
ACC000292,560,MAWANA,JLG30K,13776,27133,28584,2015-03-16 00:00:00,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC000293,299,DURGAPUR,JLG35K,16443,42422,29870,2020-01-22 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000294,381,HAPUR,JLG30K,44925,47493,37609,2015-12-15 00:00:00,Paid Off,Monthly EMI,210563,HAPUR-210563
ACC000295,521,MUKTSAR,JLG35K,25139,47274,7271,2019-08-01 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000296,89,MAHASAMUND,JLG35K,13837,9373,1629,2021-08-26 00:00:00,Paid Off,Quarterly EMI,250029,MAHASAMUND-250029
ACC000297,624,DURGAPUR,JLG30K,22662,5655,5734,2021-08-12 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000298,793,Mangaldoi,JLG30K,7281,35694,22192,2020-07-09 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000299,559,HAPUR,JLG35K,10216,32190,32813,2021-03-13 00:00:00,Paid Off,Quarterly EMI,210563,HAPUR-210563
ACC000300,16,MUKTSAR,JLG30K,9881,37056,43774,2021-06-04 00:00:00,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC000301,652,Mathura,JLG50K,43172,7840,40125,2016-10-17 00:00:00,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC000302,446,BULANDSHAHR,JLG30K,19858,21043,38013,2018-03-15 00:00:00,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000303,842,Mathura,JLG35K,17393,27540,33444,2017-09-26 00:00:00,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC000304,194,SEHORE,JLG46K,44221,14354,28450,2019-10-11 00:00:00,Fully Paid,Monthly EMI,1440051,SEHORE-1440051
ACC000305,401,MADHUBANI,JLG45K,31117,25700,23121,2015-09-05 00:00:00,Paid Off,Monthly EMI,1140044,MADHUBANI-1140044
ACC000306,480,KURUKSHETRA,JLG30K,4339,33230,1978,2021-02-05 00:00:00,Fully Paid,Monthly EMI,70364,KURUKSHETRA-70364
ACC000307,124,DHURI,JLG30K,35394,32123,37748,2015-08-02 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000308,727,BULANDSHAHR,JLG30K,18228,19139,37345,2015-06-05 00:00:00,Fully Paid,Monthly EMI,10068,BULANDSHAHR-10068
ACC000309,936,DHURI,JLG35K,26001,21613,18748,2020-08-18 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000310,593,DURGAPUR,JLG35K,15628,25433,29893,2021-06-16 00:00:00,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC000311,865,MUKTSAR,JLG35K,34050,39659,22824,2017-06-01 00:00:00,Default,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000312,449,DHURI,JLG30K,4626,3793,25058,2017-06-14 00:00:00,Default,Quarterly EMI,1030063,DHURI-1030063
ACC000313,932,SANGRUR,JLG30K,4070,40799,2735,2023-09-14 00:00:00,Active,Quarterly EMI,110159,SANGRUR-110159
ACC000314,174,Mathura,JLG35K,5337,18124,28449,2023-09-01 00:00:00,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC000315,768,SANGRUR,JLG35K,18540,34210,40021,2018-04-01 00:00:00,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC000316,128,DURGAPUR,JLG35K,12262,2815,31241,2023-03-08 00:00:00,Active,Quarterly EMI,700013,DURGAPUR-700013
ACC000317,198,RAIPUR,JLG46K,7784,43532,2903,2019-08-28 00:00:00,Fully Paid,Monthly EMI,230415,RAIPUR-230415
ACC000318,428,FATEHGARH SAHIB,JLG35K,7209,48381,21892,2022-02-20 00:00:00,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000319,409,RAIPUR,JLG30K,20216,15631,11244,2020-08-27 00:00:00,Active,Quarterly EMI,230415,RAIPUR-230415
ACC000320,722,Mangaldoi,JLG30K,7196,29264,19164,2018-04-05 00:00:00,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000321,494,JALANDHAR,JLG30K,8551,25822,6976,2015-05-30 00:00:00,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC000322,37,MAHASAMUND,JLG30K,36152,49205,14043,2016-05-18 00:00:00,Paid Off,Quarterly EMI,250029,MAHASAMUND-250029
ACC000323,801,PAOTA,JLG30K,5724,4321,42584,2018-03-29 00:00:00,Paid Off,Monthly EMI,90149,PAOTA-90149
ACC000324,516,BULANDSHAHR,JLG30K,8069,36141,27950,2017-06-09 00:00:00,Fully Paid,Monthly EMI,10068,BULANDSHAHR-10068
ACC000325,77,MOTIHARI,JLG35K,36805,45098,23264,2023-03-08 00:00:00,Fully Paid,Monthly EMI,520376,MOTIHARI-520376
ACC000326,170,CUTTACK,JLG30K,29154,30596,20992,2020-08-24 00:00:00,Fully Paid,Quarterly EMI,630081,CUTTACK-630081
ACC000327,923,BULANDSHAHR,JLG30K,26958,22518,17836,2018-03-17 00:00:00,Fully Paid,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000328,520,KURUKSHETRA,JLG30K,16955,12136,35820,2022-09-19 00:00:00,Fully Paid,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000329,380,BEHROR,JLG46K,45668,32555,34461,2017-04-22 00:00:00,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC000330,781,JALANDHAR,JLG35K,32630,38028,23180,2015-08-24 00:00:00,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC000331,218,MADHUBANI,JLG30K,31965,36554,3708,2021-02-20 00:00:00,Paid Off,Monthly EMI,1140044,MADHUBANI-1140044
ACC000332,67,Mangaldoi,JLG30K,4516,3488,11351,2019-09-27 00:00:00,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC000333,338,BILASPUR,JLG30K,40546,45969,3733,2020-01-17 00:00:00,Paid Off,Monthly EMI,240005,BILASPUR-240005
ACC000334,837,MAHASAMUND,JLG30K,40056,39498,28632,2019-05-13 00:00:00,Fully Paid,Monthly EMI,250029,MAHASAMUND-250029
ACC000335,134,DHURI,JLG46K,46054,26847,23439,2021-11-16 00:00:00,Default,Monthly EMI,1030063,DHURI-1030063
ACC000336,467,BEHROR,JLG44K,10863,4114,34555,2018-07-15 00:00:00,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC000337,958,MUKTSAR,JLG30K,23392,26584,40878,2016-10-26 00:00:00,Default,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000338,879,BEHROR,JLG30K,14752,28265,16281,2021-02-02 00:00:00,Active,Monthly EMI,30179,BEHROR-30179
ACC000339,798,MUKTSAR,JLG30K,42619,30180,21384,2020-04-02 00:00:00,Paid Off,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000340,347,BULANDSHAHR,JLG35K,17805,19887,11948,2021-11-02 00:00:00,Active,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000341,922,ASANSOL,JLG30K,3956,25798,6822,2015-11-24 00:00:00,Fully Paid,Quarterly EMI,690076,ASANSOL-690076
ACC000342,759,DHURI,JLG35K,31356,30322,4212,2019-01-14 00:00:00,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC000343,289,MUKTSAR,JLG35K,19523,7998,42270,2020-08-03 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000344,143,MAWANA,JLG30K,43435,27845,39119,2018-05-13 00:00:00,Active,Monthly EMI,800018,MAWANA-800018
ACC000345,939,CUTTACK,JLG35K,4655,12288,33654,2022-11-14 00:00:00,Paid Off,Monthly EMI,630081,CUTTACK-630081
ACC000346,469,JALANDHAR,JLG35K,25775,32992,21340,2023-12-18 00:00:00,Active,Monthly EMI,160051,JALANDHAR-160051
ACC000347,558,Mathura,JLG30K,3492,40474,4138,2017-04-27 00:00:00,Active,Monthly EMI,910182,Mathura-910182
ACC000348,178,DHURI,JLG35K,11850,29623,8214,2015-05-26 00:00:00,Default,Quarterly EMI,1030063,DHURI-1030063
ACC000349,850,SIRSA,JLG44K,42255,35816,12175,2019-11-28 00:00:00,Paid Off,Quarterly EMI,730084,SIRSA-730084
ACC000350,746,MUKTSAR,JLG35K,4691,21703,13794,2017-09-19 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC000351,594,KAROND,JLG30K,7901,26421,25304,2017-06-19 00:00:00,Fully Paid,Quarterly EMI,1320004,KAROND-1320004
ACC000352,972,BULANDSHAHR,JLG35K,45798,27055,2669,2017-02-02 00:00:00,Default,Quarterly EMI,10068,BULANDSHAHR-10068
ACC000353,749,SIRSA,JLG35K,14487,9250,21612,2017-09-23 00:00:00,Fully Paid,Quarterly EMI,730084,SIRSA-730084
ACC000354,483,MUKTSAR,JLG30K,17736,5532,28431,2023-12-30 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000355,553,CHHATA,JLG30K,47075,31535,21791,2019-02-20 00:00:00,Default,Quarterly EMI,910020,CHHATA-910020
ACC000356,66,Mangaldoi,JLG29K,5673,39614,36443,2023-08-18 00:00:00,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC000357,983,MUKTSAR,JLG30K,20610,17322,17196,2021-04-03 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000358,717,CHHATA,JLG35K,15189,20426,34738,2021-03-31 00:00:00,Fully Paid,Quarterly EMI,910020,CHHATA-910020
ACC000359,135,CHHAPRA,JLG50K,3155,35403,43146,2022-07-18 00:00:00,Active,Quarterly EMI,380112,CHHAPRA-380112
ACC000360,383,BUXAR,JLG30K,36473,45819,43483,2022-06-15 00:00:00,Default,Quarterly EMI,710002,BUXAR-710002
ACC000361,558,Bardhaman,JLG30K,29269,14114,4243,2021-10-13 00:00:00,Active,Quarterly EMI,610198,Bardhaman-610198
ACC000362,897,PALWAL,JLG35K,30166,24828,7628,2015-07-06 00:00:00,Fully Paid,Monthly EMI,20242,PALWAL-20242
ACC000363,191,AGRA,JLG39K,11604,27101,31354,2022-02-25 00:00:00,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC000364,703,DURGAPUR,JLG30K,34863,25481,25133,2020-08-21 00:00:00,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC000365,31,FATEHGARH SAHIB,JLG30K,3272,5752,4837,2016-08-06 00:00:00,Paid Off,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC000366,912,DHURI,JLG30K,24020,42071,10366,2015-04-29 00:00:00,Active,Quarterly EMI,1030063,DHURI-1030063
ACC000367,166,MUKTSAR,JLG30K,21584,40464,12114,2016-08-09 00:00:00,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000368,416,DHURI,JLG35K,17031,8044,17040,2019-12-19 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC000369,765,DHURI,JLG30K,8322,4757,33167,2017-09-24 00:00:00,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC000370,14,FATEHGARH SAHIB,JLG39K,25001,19470,9497,2023-05-18 00:00:00,Active,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000371,372,BEHROR,JLG30K,27948,33924,20088,2023-07-23 00:00:00,Active,Quarterly EMI,30179,BEHROR-30179
ACC000372,877,CHHAPRA,JLG30K,41563,17960,10254,2022-08-16 00:00:00,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC000373,449,AGRA,JLG30K,11430,20238,34609,2017-11-02 00:00:00,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC000374,195,MAWANA,JLG35K,17296,32285,14152,2021-07-25 00:00:00,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC000375,687,CHHAPRA,JLG35K,28765,25339,6004,2021-11-15 00:00:00,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC000376,731,DURGAPUR,JLG30K,32760,7972,34411,2022-01-12 00:00:00,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC000377,375,JALANDHAR,JLG46K,15414,18724,8544,2023-08-17 00:00:00,Default,Monthly EMI,160051,JALANDHAR-160051
ACC000378,191,FATEHGARH SAHIB,JLG30K,15971,9537,40671,2019-04-09 00:00:00,Active,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC000379,497,AGRA,JLG30K,29306,20111,24874,2016-11-26 00:00:00,Paid Off,Quarterly EMI,140056,AGRA-140056
ACC000380,629,JALANDHAR,JLG30K,41588,30252,25596,2021-08-12 00:00:00,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC000381,303,MADHUBANI,JLG44K,33975,21685,43903,2023-07-19 00:00:00,Fully Paid,Quarterly EMI,1140044,MADHUBANI-1140044
ACC000382,691,SEHORE,JLG35K,36154,9632,35058,2020-05-07 00:00:00,Fully Paid,Quarterly EMI,1440051,SEHORE-1440051
ACC000383,615,DHURI,JLG35K,18712,5973,42717,2020-01-29 00:00:00,Active,Monthly EMI,1030063,DHURI-1030063
ACC000384,87,DHURI,JLG30K,32773,10619,10736,2015-02-11 00:00:00,Active,Quarterly EMI,1030063,DHURI-1030063
ACC000385,612,DHURI,JLG30K,35731,34882,37200,2022-09-11 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000386,456,KURUKSHETRA,JLG30K,38936,13103,26139,2018-07-04 00:00:00,Active,Quarterly EMI,70364,KURUKSHETRA-70364
ACC000387,20,Mangaldoi,JLG30K,26694,18212,36594,2015-02-11 00:00:00,Fully Paid,Monthly EMI,570241,Mangaldoi-570241
ACC000388,851,DHURI,JLG35K,43819,9062,27299,2021-07-12 00:00:00,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC000389,659,BEHROR,JLG30K,23094,17388,31454,2017-05-06 00:00:00,Default,Quarterly EMI,30179,BEHROR-30179
ACC000390,638,BEHROR,JLG30K,10116,13499,38276,2018-06-08 00:00:00,Default,Quarterly EMI,30179,BEHROR-30179
ACC000391,730,MUKTSAR,JLG30K,47506,30934,22397,2019-06-30 00:00:00,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC000392,398,JALANDHAR,JLG35K,27541,47063,17338,2020-09-02 00:00:00,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC000393,365,BEHROR,JLG35K,15303,11592,18036,2016-09-12 00:00:00,Active,Monthly EMI,30179,BEHROR-30179
ACC000394,98,MUKTSAR,JLG30K,22304,42172,41992,2017-12-04 00:00:00,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
